element_type,osmid,geometry
node,599334756,POINT (-0.2960945 51.5084487)
node,601580310,POINT (-0.1192659 51.5115316)
node,601701465,POINT (-0.1285696 51.511813)
node,603089672,POINT (-0.1043329 51.4980823)
node,603112938,POINT (-0.1272622 51.5130072)
node,603113969,POINT (-0.127144 51.513912)
node,603117227,POINT (-0.1266825 51.5141531)
node,603120123,POINT (-0.126982 51.514755)
node,603128638,POINT (-0.1275055 51.5117889)
node,603129378,POINT (-0.1260491 51.5116405)
node,603129474,POINT (-0.1257842 51.5115281)
node,603756842,POINT (-0.1463091 51.506235)
node,607139994,POINT (0.1317103 51.4115003)
node,608592584,POINT (0.0102197 51.5682542)
node,610923040,POINT (-0.1930085 51.5151942)
node,616343331,POINT (-0.0988759 51.5125041)
node,618652275,POINT (-0.1567924 51.4903948)
node,618653277,POINT (-0.1050756 51.5347087)
node,622380867,POINT (0.0121433 51.4904895)
node,622535978,POINT (-0.146262 51.5065224)
node,622537358,POINT (-0.1464556 51.5064125)
node,622538518,POINT (-0.146556 51.5064791)
node,622552061,POINT (-0.1471466 51.5063772)
node,622553492,POINT (-0.1470845 51.5062425)
node,623251044,POINT (-0.1487651 51.5054899)
node,623366167,POINT (-0.1379192 51.5098955)
node,623372312,POINT (-0.1396484 51.5110083)
node,623406151,POINT (-0.1427645 51.5157047)
node,623502284,POINT (-0.1173971 51.5057009)
node,624052552,POINT (-0.1319044 51.5115651)
node,624055411,POINT (-0.1323648 51.5115503)
node,624061059,POINT (-0.1323731 51.5119533)
node,625839622,POINT (-0.1212637 51.5315715)
node,629381061,POINT (-0.076932 51.5237636)
node,630502026,POINT (-0.191594 51.549541)
node,630648633,POINT (0.0507112 51.4394748)
node,631448004,POINT (-0.1282179 51.5486083)
node,632682021,POINT (-0.095747 51.488632)
node,638694784,POINT (0.0217836 51.6099878)
node,639111707,POINT (-0.1315053 51.5129947)
node,639118129,POINT (-0.1314824 51.5138135)
node,639122288,POINT (-0.1312464 51.5134563)
node,639179083,POINT (-0.1299056 51.5098993)
node,639179676,POINT (-0.1300249 51.5093722)
node,639186392,POINT (-0.13011 51.508181)
node,639553753,POINT (0.0127059 51.4505282)
node,647046717,POINT (-0.1267413 51.532465)
node,647333228,POINT (-0.1660465 51.5143736)
node,647512849,POINT (-0.1650586 51.5148462)
node,648542003,POINT (-0.1217464 51.5197234)
node,648871868,POINT (-0.0805174 51.4901086)
node,649697427,POINT (-0.159056 51.514048)
node,649813261,POINT (-0.162553 51.5151485)
node,650130771,POINT (-0.0735229 51.5035895)
node,652832595,POINT (-0.2062062 51.4749676)
node,654340871,POINT (-0.1774284 51.4926714)
node,654577315,POINT (-0.1522426 51.5435312)
node,654582423,POINT (-0.1443598 51.5234674)
node,655168894,POINT (-0.1003874 51.4928104)
node,655306919,POINT (-0.1366971 51.5109792)
node,655337053,POINT (-0.4311894 51.5729062)
node,658958411,POINT (-0.0749065 51.5546933)
node,658958414,POINT (-0.0748596 51.5548979)
node,659039058,POINT (-0.1251168 51.5131593)
node,659653086,POINT (-0.1493994 51.5079198)
node,660760079,POINT (0.045911 51.5022435)
node,660899273,POINT (-0.0737709 51.5622299)
node,660899278,POINT (-0.0738507 51.5624487)
node,661151610,POINT (-0.1319658 51.5085083)
node,661158934,POINT (-0.124963 51.58072)
node,661619041,POINT (-0.129424 51.5837187)
node,662184981,POINT (-0.0736359 51.5065571)
node,662185230,POINT (-0.0727084 51.5082302)
node,662185232,POINT (-0.073244 51.5083816)
node,662185260,POINT (-0.0729685 51.5082989)
node,662192233,POINT (-0.0137168 51.4777413)
node,666234232,POINT (-0.0967429 51.3986478)
node,666745313,POINT (-0.0785711 51.5000361)
node,666920731,POINT (-0.075576 51.513145)
node,667022812,POINT (-0.175231 51.51195)
node,667461790,POINT (-0.103708 51.5374128)
node,668074193,POINT (-0.0754346 51.5115315)
node,668540445,POINT (-0.0812871 51.4976029)
node,670648936,POINT (-0.1318191 51.5095696)
node,670649300,POINT (-0.1318843 51.5095463)
node,670649313,POINT (-0.1319607 51.5095096)
node,671728076,POINT (-0.0390266 51.5685949)
node,672713626,POINT (-0.0687031 51.515279)
node,675811712,POINT (-0.1376092 51.5057403)
node,675854609,POINT (-0.1392041 51.5076994)
node,675948326,POINT (-0.1347572 51.5091544)
node,675962862,POINT (-0.1332578 51.5088543)
node,676793833,POINT (-0.1414961 51.4635797)
node,676862785,POINT (-0.1645522 51.5543584)
node,677225985,POINT (-0.3577992 51.5612609)
node,677225987,POINT (-0.3581028 51.5604404)
node,677316017,POINT (-0.0827359 51.4963541)
node,677407791,POINT (-0.3011571 51.4109791)
node,677407793,POINT (-0.3007142 51.4109153)
node,679126938,POINT (-0.2676283 51.4814907)
node,679126942,POINT (-0.2672742 51.4814773)
node,679967784,POINT (-0.1336651 51.6339926)
node,679967785,POINT (-0.1311776 51.6334962)
node,680150064,POINT (-0.1213433 51.5351188)
node,684666407,POINT (-0.1228944 51.5302912)
node,684667920,POINT (-0.1227338 51.5303559)
node,684892690,POINT (-0.1281476 51.6494493)
node,686485717,POINT (-0.0665747 51.5317525)
node,686568571,POINT (-0.105598 51.504169)
node,687648578,POINT (-0.0751904 51.5116672)
node,688159540,POINT (-0.1191205 51.5285285)
node,688688992,POINT (-0.0783932 51.5098153)
node,689572062,POINT (-0.0305409 51.4065493)
node,690275859,POINT (-0.0753621 51.5121948)
node,690718528,POINT (-0.1453734 51.5062917)
node,690719946,POINT (-0.1456606 51.5067293)
node,691084120,POINT (-0.1410563 51.5167882)
node,691114559,POINT (-0.141482 51.5182097)
node,691635154,POINT (-0.1276968 51.5109233)
node,691728906,POINT (-0.1368424 51.5176864)
node,692129363,POINT (-0.1405976 51.5182666)
node,692129403,POINT (-0.1399849 51.5184073)
node,692162500,POINT (-0.0852031 51.5127258)
node,692162524,POINT (-0.0832116 51.5124628)
node,692162534,POINT (-0.0833025 51.5126585)
node,692162550,POINT (-0.0833287 51.5127356)
node,692190863,POINT (-0.1298458 51.5137945)
node,693189988,POINT (-0.131102 51.5080614)
node,694159622,POINT (-0.0757505 51.5117014)
node,694475188,POINT (-0.077099 51.510634)
node,694510208,POINT (-0.0789428 51.5088796)
node,694510269,POINT (-0.0790823 51.5089063)
node,694824542,POINT (-0.0789696 51.509226)
node,696546831,POINT (-0.1365402 51.5231618)
node,696913693,POINT (-0.0776408 51.51122)
node,696927640,POINT (-0.080403 51.51072)
node,699694244,POINT (-0.1828772 51.4939392)
node,699694835,POINT (-0.1825232 51.4951949)
node,699779199,POINT (-0.1317214 51.5171846)
node,699782222,POINT (-0.1317531 51.5169132)
node,699785451,POINT (-0.1330152 51.5165617)
node,699848874,POINT (-0.134369 51.5177299)
node,702964675,POINT (-0.2715831 51.4866149)
node,702964685,POINT (-0.2714243 51.4864957)
node,702964705,POINT (-0.2717978 51.4867587)
node,703361804,POINT (-0.1174455 51.517656)
node,703362628,POINT (-0.1179988 51.5175681)
node,703362792,POINT (-0.118656 51.5178722)
node,703366544,POINT (-0.1199871 51.517425)
node,704398523,POINT (-0.1203426 51.3070929)
node,705083093,POINT (-0.1132898 51.4551117)
node,705083497,POINT (-0.1027467 51.4532718)
node,705176280,POINT (-0.1212779 51.4529048)
node,705203496,POINT (-0.1123313 51.4618489)
node,705242838,POINT (-0.1235972 51.4492874)
node,707214493,POINT (-0.334048 51.5786947)
node,707377198,POINT (-0.0791858 51.5121056)
node,708866091,POINT (-0.0836537 51.5125635)
node,709103704,POINT (-0.1846827 51.5376901)
node,710474270,POINT (-0.0836958 51.5121535)
node,715707706,POINT (-0.2009701 51.5238863)
node,727367499,POINT (-0.1960235 51.5408097)
node,727660296,POINT (-0.0811383 51.5271902)
node,735005164,POINT (-0.2105117 51.5101308)
node,735366466,POINT (-0.1203038 51.5209137)
node,742539842,POINT (-0.1038812 51.5224118)
node,748068625,POINT (-0.0997714 51.5132501)
node,751735206,POINT (-0.1168446 51.5106178)
node,751822960,POINT (-0.076641 51.495169)
node,752051425,POINT (-0.4564528 51.5341815)
node,758770187,POINT (-0.1092953 51.5147056)
node,762338262,POINT (-0.4104848 51.4458415)
node,765283946,POINT (-0.10518 51.529613)
node,766133390,POINT (-0.0138573 51.3804481)
node,771495050,POINT (-0.089976 51.4361403)
node,772052343,POINT (-0.1992765 51.4808918)
node,772125324,POINT (-0.1996827 51.4816416)
node,772535526,POINT (-0.2922034 51.410697)
node,787474861,POINT (-0.1399882 51.5164527)
node,796777946,POINT (-0.0793701 51.5105459)
node,799284688,POINT (-0.140786 51.5142412)
node,799284723,POINT (-0.1395409 51.5143304)
node,800600469,POINT (-0.1649093 51.5507567)
node,800600487,POINT (-0.1657252 51.5509772)
node,800600510,POINT (-0.1657457 51.551167)
node,800600522,POINT (-0.1648427 51.55072)
node,800600538,POINT (-0.1669967 51.5518015)
node,800600547,POINT (-0.1647414 51.5506423)
node,802193113,POINT (-0.1648203 51.5910621)
node,812150382,POINT (-0.2232803 51.5481735)
node,821344058,POINT (-0.124524 51.5110343)
node,821344554,POINT (-0.1262777 51.5110414)
node,821344567,POINT (-0.1260306 51.511061)
node,821344571,POINT (-0.1264713 51.5110224)
node,821931469,POINT (-0.1296511 51.5265711)
node,822278446,POINT (-0.119621 51.5159101)
node,823410965,POINT (-0.0967356 51.5398829)
node,823410972,POINT (-0.0966857 51.5399134)
node,823410975,POINT (-0.0966374 51.5399414)
node,824836943,POINT (-0.189756 51.44866)
node,826482370,POINT (-0.075709 51.512412)
node,831257384,POINT (-0.1622998 51.5537274)
node,831257502,POINT (-0.1620102 51.5536937)
node,831456432,POINT (-0.1586612 51.5467951)
node,831456519,POINT (-0.1583122 51.5466358)
node,835904174,POINT (-0.2175382 51.3577782)
node,835917772,POINT (-0.2166316 51.3581667)
node,836831616,POINT (-0.2166145 51.3594289)
node,836831620,POINT (-0.2165984 51.359382)
node,836845707,POINT (-0.2150951 51.3581785)
node,847102117,POINT (-0.0844458 51.5003476)
node,849052855,POINT (-0.1246943 51.5116485)
node,849482990,POINT (-0.204851 51.419898)
node,849731670,POINT (-0.123203 51.507604)
node,852122451,POINT (-0.1543483 51.5182485)
node,852122502,POINT (-0.1522662 51.5156167)
node,852122514,POINT (-0.1556817 51.5202698)
node,854974647,POINT (-0.0751222 51.5152012)
node,858387329,POINT (-0.0735281 51.516975)
node,861391034,POINT (-0.1321679 51.51134)
node,863838496,POINT (-0.1126786 51.5007452)
node,863838700,POINT (-0.1136084 51.5004988)
node,868267343,POINT (-0.15579 51.5907922)
node,868283832,POINT (-0.1958796 51.572934)
node,871980872,POINT (-0.0888825 51.5120421)
node,871985013,POINT (-0.0889797 51.5131003)
node,873642647,POINT (0.0570134 51.5821968)
node,874743682,POINT (-0.125536 51.5263084)
node,874743737,POINT (-0.1252983 51.5263951)
node,874823427,POINT (-0.1255326 51.5200845)
node,874823429,POINT (-0.1222977 51.5233933)
node,878029986,POINT (-0.1402921 51.516087)
node,878029988,POINT (-0.1398285 51.5164824)
node,885298459,POINT (-0.0854105 51.6523617)
node,885315737,POINT (-0.085657 51.6519813)
node,885348347,POINT (-0.0801445 51.650984)
node,885350586,POINT (-0.0803344 51.6514222)
node,885353005,POINT (-0.0804345 51.6518138)
node,885354884,POINT (-0.081108 51.6519824)
node,885380690,POINT (-0.0803934 51.6527401)
node,885383796,POINT (-0.0812863 51.6523001)
node,886672760,POINT (0.0212806 51.6088244)
node,888615322,POINT (-0.081188 51.49867)
node,893489155,POINT (-0.1173056 51.5195045)
node,893489188,POINT (-0.1170832 51.5195776)
node,899436761,POINT (-0.1911009 51.5207774)
node,915089488,POINT (-0.3358988 51.5802023)
node,915100786,POINT (-0.3330612 51.5815236)
node,915100790,POINT (-0.3342519 51.5805406)
node,924039555,POINT (-0.0947567 51.437168)
node,931557661,POINT (-0.1387275 51.5566933)
node,931617494,POINT (-0.1529658 51.543898)
node,931624939,POINT (-0.1391793 51.5560543)
node,931626693,POINT (-0.1387749 51.5561031)
node,931631875,POINT (-0.1443471 51.539473)
node,931633668,POINT (-0.1439955 51.5395949)
node,931648860,POINT (-0.1408045 51.5527921)
node,931648904,POINT (-0.1407999 51.5528139)
node,931658634,POINT (-0.1409072 51.5523019)
node,931661451,POINT (-0.1409457 51.551939)
node,931661454,POINT (-0.1408935 51.5517203)
node,931673388,POINT (-0.1577218 51.5407473)
node,931950669,POINT (-0.0267868 51.5695953)
node,937009736,POINT (0.0944783 51.4565496)
node,938138467,POINT (-0.0578387 51.5270577)
node,940335842,POINT (-0.3051414 51.5111842)
node,942820504,POINT (-0.158209 51.5201135)
node,948151853,POINT (-0.0719256 51.5072109)
node,948208799,POINT (-0.3260945 51.4469649)
node,963509869,POINT (-0.0917131 51.5061454)
node,963536137,POINT (0.049513 51.50347)
node,968568315,POINT (-0.1262617 51.5117018)
node,968771153,POINT (-0.1226525 51.5113602)
node,968780398,POINT (-0.124251 51.5118304)
node,969138215,POINT (-0.1238856 51.5108399)
node,970857052,POINT (-0.1281624 51.5177985)
node,970857121,POINT (-0.130176 51.5173032)
node,972235674,POINT (-0.085556 51.513987)
node,972954121,POINT (-0.1246635 51.5116782)
node,974027395,POINT (-0.2367 51.532137)
node,984924854,POINT (-0.1334411 51.5650252)
node,988588532,POINT (-0.1584139 51.5466916)
node,989229986,POINT (-0.132417 51.5434022)
node,991296074,POINT (-0.3338499 51.5796666)
node,1000467325,POINT (-0.2864432 51.509767)
node,1012420463,POINT (0.0223745 51.5953268)
node,1024136505,POINT (-0.1245412 51.5780201)
node,1024136516,POINT (-0.1246595 51.5778915)
node,1030858460,POINT (-0.3078849 51.4094094)
node,1030863734,POINT (-0.3075899 51.4094299)
node,1030869140,POINT (-0.3070373 51.4092318)
node,1030876361,POINT (-0.3074209 51.4078565)
node,1032088664,POINT (-0.0870699 51.6613227)
node,1043329141,POINT (-0.1331937 51.5248729)
node,1044897560,POINT (-0.3070885 51.3671311)
node,1057267059,POINT (-0.3034076 51.4552429)
node,1069660215,POINT (-0.1256672 51.5171649)
node,1071114003,POINT (-0.0813299 51.6640664)
node,1080956036,POINT (-0.2026875 51.522222)
node,1089141272,POINT (-0.1812374 51.5477513)
node,1094077119,POINT (0.0339484 51.5905937)
node,1094236528,POINT (-0.1257487 51.5134572)
node,1094597140,POINT (0.0279782 51.591602)
node,1094844183,POINT (-0.1791704 51.4918404)
node,1097959369,POINT (-0.3062117 51.4984277)
node,1098161891,POINT (-0.3066056 51.513121)
node,1098161969,POINT (-0.3069124 51.5130849)
node,1098936806,POINT (-0.124234 51.3783021)
node,1100508241,POINT (-0.1243785 51.378184)
node,1100508244,POINT (-0.1249868 51.3777257)
node,1100508248,POINT (-0.1256738 51.3777053)
node,1100604257,POINT (-0.1918395 51.3601165)
node,1100604262,POINT (-0.191883 51.3602128)
node,1103275895,POINT (-0.1139987 51.4806333)
node,1103700811,POINT (-0.0593238 51.659722)
node,1108453536,POINT (-0.2000726 51.3439433)
node,1109388579,POINT (-0.164296 51.4046865)
node,1109421050,POINT (-0.1736653 51.3573302)
node,1109429798,POINT (-0.1701193 51.356835)
node,1110892554,POINT (-0.1498227 51.4433999)
node,1110892559,POINT (-0.1496081 51.4430856)
node,1110892574,POINT (-0.1492648 51.4429653)
node,1110892619,POINT (-0.1500158 51.4437744)
node,1110892630,POINT (-0.1499514 51.4435872)
node,1110904559,POINT (-0.1505362 51.4458122)
node,1110904572,POINT (-0.1491146 51.4467434)
node,1110944340,POINT (-0.1532003 51.4426239)
node,1110994642,POINT (-0.1371949 51.4620211)
node,1111040044,POINT (-0.1337669 51.4634561)
node,1111040057,POINT (-0.133173 51.4637073)
node,1111040109,POINT (-0.1349267 51.4626965)
node,1111078421,POINT (-0.1298283 51.4649576)
node,1111103376,POINT (-0.1630808 51.4079877)
node,1112173641,POINT (-0.157697 51.4650734)
node,1112173695,POINT (-0.1589121 51.4648187)
node,1112173709,POINT (-0.1587561 51.4648466)
node,1112173746,POINT (-0.1631253 51.4644447)
node,1112173786,POINT (-0.1655205 51.4640821)
node,1112205232,POINT (-0.1535927 51.465871)
node,1112205268,POINT (-0.1526515 51.4660305)
node,1112205281,POINT (-0.1526698 51.4663022)
node,1112205358,POINT (-0.1548203 51.4656299)
node,1112205402,POINT (-0.1536883 51.4660874)
node,1112220304,POINT (-0.1503802 51.4675417)
node,1112220308,POINT (-0.1502829 51.4678735)
node,1112279145,POINT (-0.166234 51.4583448)
node,1112279154,POINT (-0.1661647 51.4581486)
node,1112279186,POINT (-0.1662767 51.4595183)
node,1112279196,POINT (-0.1660946 51.459035)
node,1112279225,POINT (-0.1629327 51.461208)
node,1112279244,POINT (-0.1664404 51.4600043)
node,1112279262,POINT (-0.1644569 51.4610054)
node,1112279317,POINT (-0.1662319 51.460921)
node,1112279323,POINT (-0.1656795 51.4609147)
node,1112279330,POINT (-0.1650727 51.4609675)
node,1115390600,POINT (-0.1455156 51.5072215)
node,1115431267,POINT (-0.1384372 51.5120768)
node,1115754980,POINT (-0.1081089 51.5117846)
node,1117274835,POINT (-0.3057158 51.5121467)
node,1117274853,POINT (-0.3020909 51.5155404)
node,1117274866,POINT (-0.3055676 51.5117342)
node,1117274897,POINT (-0.305894 51.512593)
node,1121437354,POINT (-0.305756 51.4950682)
node,1123286806,POINT (-0.3011843 51.5141818)
node,1124768316,POINT (-0.1227182 51.5169886)
node,1128662428,POINT (-0.2227617 51.4881972)
node,1128662436,POINT (-0.2224269 51.4882622)
node,1130831383,POINT (-0.1423649 51.4662735)
node,1132911745,POINT (-0.145792 51.3584249)
node,1132968323,POINT (-0.1438411 51.3587879)
node,1134441893,POINT (-0.1955533 51.4801754)
node,1135347102,POINT (-0.1958871 51.4794093)
node,1137277598,POINT (-0.18764 51.5158849)
node,1137300851,POINT (-0.1943691 51.5092812)
node,1137868884,POINT (-0.3048171 51.5125452)
node,1139265180,POINT (-0.0617203 51.6251556)
node,1143925746,POINT (-0.1297252 51.5161465)
node,1148916082,POINT (-0.2002885 51.5145052)
node,1149344396,POINT (-0.0982903 51.5300868)
node,1149802649,POINT (-0.1325376 51.5646494)
node,1149802661,POINT (-0.1327747 51.565018)
node,1150114250,POINT (-0.1332825 51.5649628)
node,1159628149,POINT (-0.1247591 51.5266008)
node,1163954998,POINT (-0.0996723 51.5145763)
node,1167941975,POINT (-0.1440459 51.5107108)
node,1169048002,POINT (-0.1573535 51.5213058)
node,1169109466,POINT (-0.0898678 51.5190326)
node,1169109478,POINT (-0.0899418 51.5192992)
node,1175682006,POINT (-0.044026 51.4920887)
node,1180308911,POINT (-0.1623904 51.5537419)
node,1180322363,POINT (0.0044094 51.5029281)
node,1180322364,POINT (0.004007 51.5023152)
node,1184333730,POINT (-0.1007788 51.4926172)
node,1184333810,POINT (-0.1003007 51.4928692)
node,1189037669,POINT (-0.135224 51.519676)
node,1200018702,POINT (-0.164596 51.553868)
node,1201050087,POINT (-0.126869 51.6326603)
node,1202312487,POINT (-0.3231567 51.4495082)
node,1209160742,POINT (-0.097626 51.5055756)
node,1218966870,POINT (-0.1213857 51.5177637)
node,1222347184,POINT (-0.1508838 51.5613583)
node,1222347314,POINT (-0.1783607 51.5592003)
node,1228112087,POINT (-0.1386126 51.5163873)
node,1230537388,POINT (-0.1894998 51.5155802)
node,1230578287,POINT (-0.1920599 51.5152939)
node,1235254620,POINT (-0.1377968 51.510542)
node,1239890500,POINT (-0.1787232 51.5126008)
node,1240086478,POINT (-0.1949917 51.4937068)
node,1240135999,POINT (-0.1947464 51.4937724)
node,1240136126,POINT (-0.1948648 51.4939774)
node,1242549289,POINT (-0.1408987 51.5522136)
node,1246999094,POINT (-0.003845 51.5363239)
node,1250597121,POINT (-0.1919303 51.536503)
node,1252535360,POINT (-0.1629746 51.464457)
node,1253198031,POINT (-0.1179411 51.5632174)
node,1253219087,POINT (-0.1187879 51.5639971)
